"lot","storage"
81,887.507907196639
81,1004.41612641016
81,1054.38179555495
81,965.062596359465
81,915.178758590709
81,960.225837676361
81,841.177723079934
81,1101.47863284891
81,931.523178728141
81,1189.33528451053
81,1025.23348332044
81,905.237321663407
81,1000.93421011893
81,989.949145646086
81,959.535330150608
81,1141.24222883487
81,1064.14832838233
81,974.04149253632
81,1102.31788845727
81,1143.65281551204
81,1070.15617550929
81,1070.3284609634
81,1125.52553608845
81,879.548539216553
81,1073.91203371551
81,981.294998373355
81,1071.82457079211
81,1087.5301804657
81,1077.5207109184
81,898.929830060054
81,941.889720179477
81,1235.35678355296
81,979.340445715162
81,1041.2369915777
81,1129.47154593757
81,1029.78442187744
81,1071.70121571097
81,1014.88923233618
81,1103.76070579565
82,997.781742497897
82,880.864147876765
82,948.995537752979
82,1261.8828372258
82,1055.66028967255
82,1029.73984494438
82,897.670244684042
82,964.247351561515
82,1006.93353586703
82,997.404280546707
82,840.746054134355
82,1020.33631812336
82,1000.76431320863
82,957.759076601138
82,1002.32013432549
82,1176.56442469817
82,1152.952883536
82,1050.11132254492
82,1238.15868500572
82,1022.03349938776
82,1018.56773134459
82,999.672580531027
82,1120.50782089355
82,978.005002593557
82,917.662884473958
82,1149.59885898001
82,970.721443682346
82,1033.22436328975
82,917.863653933262
82,939.243293879137
82,1013.50084187343
82,1076.36806556678
82,1277.75517106724
82,957.001419575579
82,1211.29279361347
82,1057.71197469012
82,1015.25123003414
82,959.239930000733
82,1121.57107483153
82,920.599635212419
83,948.815999445504
83,1117.53772450561
83,1030.46246329191
83,1234.67267680909
83,958.641647908201
83,994.625336211205
83,1053.42421388412
83,999.910519649175
83,1247.32523814038
83,1071.18627310923
83,1052.25890070297
83,1177.44636014788
83,1158.85530069838
83,1142.34723623328
83,1108.63128122649
83,1054.74878203732
83,981.642993065302
83,934.184654256271
83,1358.67649806334
83,1160.4219623693
83,975.524401068124
83,862.294984499474
83,1105.26955810164
83,974.752947012942
83,942.493956092658
83,1011.03692562889
83,1140.31473066509
83,1011.42552258927
83,1022.68380116415
83,884.321582671258
83,1000.02492722682
83,889.406806319556
83,996.844797574194
83,1020.21177770738
83,932.852239851492
83,1027.02729780609
83,1037.18471571981
83,1171.09871351211
83,1067.83395199932
83,913.234032287808
84,1059.37432232221
84,1014.60053701542
84,826.573685472943
84,1177.33340907984
84,1152.73754679492
84,985.319449649846
84,1032.12409470863
84,921.223995974643
84,855.295465399415
84,819.376711092065
84,1115.95281125701
84,1007.27923529046
84,1132.56896558286
84,974.927535602483
84,1000.09666175019
84,1144.41938931336
84,1067.5597746335
84,1006.52265748084
84,1184.0792613179
84,1192.33538801818
84,1241.65038923116
84,1046.37382757047
84,1134.9778963881
84,1078.9720153092
84,1086.62774777772
84,1001.81827019176
84,971.29254118493
84,829.124746893038
84,1128.93662778161
84,990.60409204837
84,993.267849444212
84,1196.77055956385
84,1029.28350881424
84,769.814519720284
84,1095.13950356001
84,1215.38939486256
84,714.459561352137
84,1086.23860676384
84,1287.33699218948
84,1004.08678991158
85,947.869201321798
85,1041.06999567934
85,757.76395278378
85,1024.53961073344
85,748.129532343048
85,1049.96028216867
85,880.829482866504
85,1073.19426498187
85,1053.58605278559
85,1135.34969160829
85,1344.04828310609
85,1104.92597396965
85,1115.00409076619
85,998.87363250682
85,899.874875833127
85,1147.37903499442
85,1046.06445927432
85,825.724028205709
85,1127.57841691349
85,1088.61159283318
85,1022.35877471159
85,1126.23890294299
85,1078.18287662358
85,793.362544105691
85,1187.85811259474
85,1162.56317845223
85,1076.83234006707
85,962.529197091333
85,1066.96001922221
85,908.573958811155
85,1085.9436243574
85,1082.96276062842
85,738.22818062371
85,1079.28123765549
85,1069.15880542505
85,893.737574482558
85,1058.72097749575
85,1072.76308845563
85,961.464466237205
85,946.016829393656
86,1202.45527827603
86,1181.06196688622
86,965.087285816721
86,877.310424078306
86,999.704489589844
86,974.096087973697
86,980.86153337156
86,1006.32064272121
86,817.905874727112
86,970.178534145684
86,1144.67742348133
86,880.99423779859
86,1073.42582670806
86,1037.75730023098
86,855.851656894797
86,951.052607667314
86,1163.7748001652
86,1099.33827258121
86,935.371217301328
86,1104.1778352884
86,962.090911291869
86,897.208562092527
86,1066.15147314702
86,1043.38058776441
86,1082.67478478391
86,1151.65388460248
86,1048.89381049071
86,893.846044209607
86,1441.90307579096
86,869.99411339907
86,1193.69386937549
86,1035.09230359936
86,788.578085408434
86,914.218083064056
86,1159.31033353481
86,1014.8774690003
86,1108.30515335534
86,1180.48954220312
86,1086.90547129523
86,1388.61928415113
87,1059.72539126288
87,1124.44266423073
87,1037.6127307965
87,925.776657027565
87,929.554623615944
87,967.39101010389
87,1156.87611904095
87,956.495247360319
87,962.314933741803
87,1013.60726156036
87,903.767244667394
87,1335.91984806781
87,984.24356539658
87,1161.94510366786
87,967.485902703223
87,1110.48749126543
87,1264.82145567462
87,838.249251913616
87,1099.1175662128
87,1049.18180942936
87,997.47418964946
87,1158.51008572639
87,1087.1866078132
87,1267.14762722676
87,1016.24704616976
87,1055.69554016868
87,1081.75527116118
87,918.315065483452
87,1093.08337090467
87,1190.09461738041
87,1085.46043257452
87,1054.53090813409
87,1129.49922040678
87,1176.12463491042
87,914.080229052304
87,1060.23916364555
87,1166.21752980469
87,996.940949778831
87,866.838568013467
87,1093.68846426566
88,1009.86704742027
88,985.601797555509
88,840.586369200791
88,885.657474788157
88,719.253504017616
88,865.13376617796
88,823.860837420541
88,1201.97227718217
88,1308.35603067654
88,695.763851846038
88,1136.22919256105
88,1066.09332556548
88,1192.28559024486
88,1044.03817851465
88,867.206733228945
88,924.450815375283
88,1000.90012100532
88,936.183097343854
88,984.307835312586
88,1056.56092551902
88,1244.09588813192
88,929.611788234042
88,985.29753057672
88,958.606956175437
88,1000.23419943311
88,1062.12690632021
88,1070.46962096692
88,1008.87367934285
88,914.496310093535
88,1128.71963700051
88,1123.41360665265
88,1092.15434182638
88,1080.77812200377
88,1121.37326407565
88,1036.29461318793
88,1155.38068628247
88,1135.30735582995
88,916.743321595937
88,873.22827689065
88,1022.75100805794
89,742.043172269127
89,828.659243490554
89,892.894391066039
89,952.526523699979
89,1287.27759154679
89,1036.43965131888
89,991.606569078961
89,1027.75545272458
89,943.929159777197
89,1112.56455303213
89,1142.88424251162
89,871.368056427847
89,1172.26482439352
89,1129.52033165776
89,1109.5801650559
89,1274.30248582974
89,1134.88540785939
89,1107.90274834897
89,1118.02113639684
89,810.175935748159
89,933.064097434586
89,1106.30738322905
89,1010.16209919895
89,991.623978076677
89,1018.11916103994
89,1104.93011724182
89,1064.50771557442
89,999.582632411216
89,752.259523611452
89,1031.61639172429
89,1176.4780385865
89,1059.73476686146
89,1163.84119751796
89,1215.9824784715
89,1077.00665228203
89,1023.49039491758
89,912.68787849847
89,980.111763757243
89,1063.550826017
89,872.809015845178
90,915.983893003767
90,1235.53349016933
90,1076.46939285994
90,885.116312245371
90,863.108756590012
90,1202.11959198214
90,1183.08219258043
90,906.260830768408
90,1175.34018901488
90,908.182030963888
90,1145.9680898168
90,1081.44254715117
90,1051.48717383549
90,1010.63216971382
90,1175.36916575177
90,1154.9969310096
90,876.252285174904
90,815.003084327025
90,1246.45473464517
90,1051.85191193874
90,1073.51754157926
90,992.807748213818
90,1129.48129613242
90,916.474786464747
90,1052.89594450754
90,1057.78917948224
90,1077.05519238616
90,926.092867140243
90,1036.42847027423
90,897.773386420948
90,1015.45591612865
90,912.771969287413
90,1083.46539649499
90,1031.78973004852
90,1114.23030512263
90,943.987955246604
90,999.280678748351
90,889.181215180945
90,1178.55172402091
90,1185.63102936929
91,1019.72822846369
91,996.096885134442
91,836.740826282605
91,1033.06032263425
91,959.530962704277
91,936.913802822263
91,1104.15490957383
91,953.798436470947
91,863.366670787115
91,1284.94898160008
91,1064.04707944581
91,1099.73406636334
91,1266.08711717458
91,1243.84776669656
91,957.112424740567
91,1034.46210082928
91,910.59893973324
91,1170.54514986302
91,880.218859609073
91,982.359002903143
91,1218.63656100864
91,957.551719348397
91,859.135298628746
91,890.154417258111
91,771.472438252615
91,996.123855414287
91,977.409908621387
91,1051.45493350487
91,1253.24977456701
91,1048.33814059844
91,1020.05671492532
91,1027.97757618079
91,1100.66380380758
91,1139.5649216879
91,892.99056255281
91,1116.08955521473
91,930.30365685329
91,1079.22106126495
91,1044.20038357257
91,838.080833634589
92,1052.63098170499
92,894.432944314582
92,1235.03046471255
92,1001.39046064311
92,700.110845284426
92,879.648199137914
92,1139.00823198832
92,828.548945938624
92,1413.37750652512
92,1107.98791507751
92,1181.70703692674
92,796.532588225651
92,928.882916069118
92,894.766060431026
92,931.667200727565
92,937.392057047402
92,786.133794070867
92,1260.89662329646
92,1005.17338433721
92,786.24963441925
92,992.075877864996
92,1004.14495877392
92,1164.12147683547
92,1101.32310178364
92,1050.97607100946
92,1126.34973856258
92,901.762444070264
92,922.882125308364
92,948.953421346203
92,1168.04380835862
92,782.128416338496
92,1207.01037566303
92,931.013810557364
92,900.502110092522
92,929.519030504631
92,945.260529264914
92,1001.60686148277
92,969.350232747991
92,765.472344880447
92,1166.0861449757
93,951.379305054944
93,1120.99868733125
93,940.182486361658
93,1078.40410494126
93,1075.72228195448
93,1055.41993011025
93,881.910547125667
93,1223.98831554272
93,897.736632114279
93,1169.07369029905
93,755.672287097867
93,1092.39221467155
93,1070.78862283535
93,995.071957213488
93,733.589689533762
93,1166.15758111659
93,1150.54251776721
93,896.014244454891
93,1069.70577154477
93,809.760790814983
93,1033.52731499829
93,1017.10946960636
93,921.113871588033
93,1011.88034136514
93,1048.28347669461
93,938.317654219876
93,1046.14723278243
93,1140.08701961655
93,937.53589239949
93,1053.62381686985
93,970.665293951651
93,1215.53957016595
93,1246.80058416819
93,1052.62780403241
93,953.35544386238
93,1071.95087999629
93,1034.22590994614
93,1146.04211904253
93,934.859976273021
93,947.7015223713
94,715.703438608678
94,889.598961581822
94,1013.58617553301
94,909.669030152296
94,965.878041496392
94,957.253021985
94,1340.02954141593
94,1086.79853698466
94,1275.03452995266
94,920.038854184844
94,1238.71952081738
94,1070.54262755139
94,1082.35993536084
94,999.028054296347
94,991.359815438862
94,916.156904404123
94,901.676610780394
94,865.5994247836
94,878.624992958526
94,983.723336072171
94,991.16087929112
94,1347.39277734133
94,1072.0878970978
94,881.078564278025
94,1148.25601637074
94,976.609970009821
94,930.713088704334
94,813.741061748526
94,883.093228693198
94,1012.26283904177
94,1216.67135116693
94,1073.98340496057
94,1107.43683673818
94,991.054351551128
94,934.636136484952
94,970.39566164162
94,1236.53656450992
94,905.257325136172
94,1065.66215402064
94,1009.74747819743
95,999.731329900616
95,918.726351610492
95,900.861595856884
95,996.356202755386
95,1358.5895039403
95,912.275254476189
95,1105.34265314589
95,935.305935684508
95,1122.79656032498
95,1202.206839464
95,921.328447714136
95,1101.59066009778
95,1085.02084814171
95,996.905131571917
95,964.436467148498
95,892.063424450883
95,1298.66160975023
95,933.535910302316
95,933.01154858851
95,1094.91806535541
95,824.089499747024
95,1063.17632329835
95,1056.02891222728
95,1005.05534090714
95,988.613132569516
95,1014.24431577572
95,1147.16737484403
95,1007.73149033759
95,1163.68717529729
95,975.183892948639
95,920.695356606368
95,1039.57507192333
95,1190.51454755492
95,985.647877176957
95,1195.16459093111
95,1341.22821003088
95,786.573026574657
95,910.105157092043
95,919.833351098891
95,1012.39197889588
96,1023.94251577609
96,1131.442872758
96,990.065711426345
96,893.186549225942
96,988.951275499389
96,984.106766597027
96,1132.75725167429
96,954.108922400915
96,1228.22771998345
96,1192.61541239751
96,1074.58676690773
96,1188.95497176835
96,967.606963510064
96,1086.37998271125
96,1020.04479925299
96,1186.65595468656
96,861.651982909919
96,1023.7117507985
96,922.926998942563
96,888.761686382787
96,1085.86643535068
96,943.623173526073
96,1206.57973206145
96,1070.34433120097
96,1012.74761243702
96,1313.71757632722
96,998.052545741202
96,827.778552896293
96,1017.34698576207
96,936.181585369247
96,1056.9871568612
96,1190.47356837691
96,901.860820098999
96,1178.71423046687
96,990.958075562982
96,858.031201109336
96,889.205855325738
96,907.255338440795
96,1076.7409449338
96,972.549021623061
97,1001.91113499883
97,756.894167234795
97,1051.27202690486
97,1276.19797826732
97,1134.96892169379
97,1091.40735063987
97,1047.90759953962
97,902.64085795623
97,854.657459768268
97,938.961121349783
97,1054.61487805464
97,1012.0254943208
97,971.628308517023
97,1255.08806688066
97,1029.30062893116
97,830.195476496467
97,965.934600074169
97,1225.16560990817
97,729.735911022761
97,1001.14856911806
97,971.029739286629
97,1095.7552451895
97,942.799814938037
97,1015.80374218424
97,1015.37780871079
97,809.029922166077
97,952.576934025741
97,1112.87983990425
97,1180.17235147137
97,1294.33278243713
97,1175.16552286994
97,1054.38024779495
97,1040.59925610159
97,1093.72424653754
97,950.295925209707
97,1231.6283290849
97,1092.27366182796
97,1045.41088824418
97,1142.17914486126
97,1119.36756859745
98,1279.57644371287
98,1158.2501385836
98,1012.59126716072
98,988.749562396395
98,1055.5511964013
98,1082.82659886213
98,1127.34018415633
98,1052.43067189995
98,978.709300701549
98,978.769339403931
98,977.065145386644
98,1110.25583387172
98,923.739505493695
98,1101.39174700415
98,950.018920392552
98,986.974900216007
98,1122.56129928813
98,1047.90469134246
98,1006.94842426466
98,979.45231637184
98,1003.81572146492
98,1047.31568187381
98,1050.87954793768
98,1047.64738455294
98,1212.46429037151
98,1145.84535146554
98,1023.14770560045
98,1171.56827826322
98,1056.29685593435
98,989.729346624865
98,954.716529737599
98,1131.48782350068
98,730.729793760524
98,1067.44785056372
98,1125.62929724649
98,1093.44222061803
98,1084.65269171799
98,1020.31601210752
98,1140.27396578943
98,1244.13291197667
99,1007.51061125768
99,1211.27263423998
99,1200.19365075521
99,1047.53825159663
99,1101.38522152973
99,1175.67830467499
99,1107.13384976698
99,934.795775741515
99,847.048755727747
99,1024.40464708952
99,1113.80063225173
99,1115.7732292946
99,982.299506237521
99,1139.02824223238
99,1048.24630395148
99,1355.30718094443
99,1309.18328150553
99,924.070921620801
99,1134.41646278611
99,1148.99696685812
99,1075.69339125886
99,998.334117482516
99,1092.07684330279
99,1046.51638120847
99,1248.89853123656
99,1146.09025893212
99,1140.67583229166
99,1089.82090777158
99,1185.87506928723
99,1174.16530289143
99,998.134791635012
99,922.154103877253
99,1007.18754704732
99,1151.72604380617
99,837.998441049835
99,879.933457491719
99,1081.09531585
99,967.159583619135
99,1079.26676763217
99,1129.02864264422
100,905.244998968223
100,1298.34219810583
100,1191.18485594061
100,1351.5332787592
100,937.922870348031
100,939.23728529647
100,1031.37226315174
100,1196.60565255075
100,994.249176635385
100,1129.14233383245
100,869.26992360971
100,960.108826767845
100,1160.74806219208
100,900.483526960723
100,1143.13878728409
100,881.994037502869
100,952.696082331312
100,935.10123652246
100,1061.88225315692
100,882.814172158791
100,1163.64190081148
100,1001.33905345219
100,1250.78045783046
100,1136.29776950181
100,986.132158926543
100,1064.68362075105
100,1211.5569478961
100,1051.46071602401
100,1124.74980973357
100,1151.6027023723
100,916.814154129915
100,1086.48953428505
100,1099.86890347063
100,991.328110789556
100,900.327598653924
100,1066.42801199067
100,1154.7546330971
100,1132.85285827351
100,1138.76818530833
100,1003.96562474556
1,1230.0156737972
1,1108.23285615156
1,1050.96373142908
1,1088.84729577965
1,1133.68002860508
1,1014.23081547583
1,1077.29415287992
1,974.888523145155
1,940.230933270712
1,1076.72671331891
1,1220.03297832352
1,1131.93268339535
1,1042.74369701079
1,1215.32718257067
1,1182.0521859601
1,1121.80679412607
1,1130.16985218296
1,1192.80208448281
1,1079.68286469126
1,1079.20927076378
1,1221.52647703498
1,1173.25562813363
1,1160.27795577795
1,1122.93444126489
1,991.027598673275
1,1166.97229008957
1,992.692656170176
1,1220.70054667539
1,1126.62008932742
1,1089.56275010392
1,1282.79924554717
1,1098.89198762282
1,1081.09452473141
1,1005.36692215244
1,1232.99659159415
1,1208.61116025046
1,1110.01285145158
1,1143.30208873663
1,1184.37571262297
1,1122.38468884351
1,1198.4881237964
1,1078.5718799347
1,821.007754016593
1,1266.56470791496
1,1087.28753340526
1,907.977039736345
1,1085.52440013869
1,1116.55785648738
1,1108.17991390713
1,1044.43907182615
2,1025.99631033861
2,1115.28071013177
2,1113.29756187592
2,1210.72106246885
2,1106.20685929984
2,1190.03399992358
2,1054.60074395452
2,1190.20889484386
2,1139.38813368781
2,1129.59385764191
2,1105.41211894014
2,1143.85096648121
2,1059.9642563922
2,1208.854914401
2,1183.04164868988
2,1017.21279526288
2,1165.38135082361
2,1114.57895426063
2,1148.7088173639
2,1148.66331809392
2,1023.5746315183
2,1265.64776936815
2,1087.66561670543
2,1137.154011797
2,1105.17476511895
2,1038.25512829402
2,1067.79087390629
2,1077.55690831207
2,1235.37698451579
2,1069.92035216478
2,1016.91246583576
2,1147.1635891325
2,1145.70524042561
2,1139.60195014432
2,1164.78050050924
2,1302.58478985622
2,1051.8779750637
2,919.9860636187
2,1082.3422461854
2,875.854263154461
2,973.252275411166
2,1102.79341891975
2,1319.91122962178
2,1203.7972299789
2,1111.64001851528
2,1144.41075047109
2,1311.86045280264
2,1100.56682036878
2,1051.48451605009
2,1079.33811838935
3,1163.91386667289
3,1114.80923810958
3,1129.66579153202
3,1036.97586138563
3,1164.85719791183
3,1103.96738492748
3,1105.92976759301
3,1103.29993978069
3,1088.93653996299
3,1129.98322987239
3,1117.58588405192
3,1125.30923712161
3,1222.02529889009
3,1146.71100335335
3,1149.49028559132
3,1059.54507211137
3,1083.31567377278
3,1000.29187345277
3,1042.28371598863
3,904.023880685084
3,1115.52290551523
3,1042.75116359948
3,1146.76242727296
3,1006.919154353
3,1083.93814891479
3,1084.58613670274
3,1223.4511145269
3,1142.45340059426
3,1083.77854637983
3,1147.04759080966
3,1074.46927969857
3,1137.37029005254
3,1008.18967591721
3,996.33328221589
3,999.604508143083
3,1080.84147991342
3,1082.577550159
3,1203.83771271275
3,1082.96777315766
3,1045.95920151757
3,1230.37815420295
3,1180.3289857273
3,920.698397445928
3,1134.07210257562
3,1123.90296619841
3,1143.05168888417
3,930.535631288936
3,1068.34346369561
3,1174.63031755064
3,1249.76424622296
4,1056.21041578319
4,1229.76546768449
4,1215.37498117344
4,1065.671631811
4,1296.20912398994
4,989.360072917327
4,1091.17602047846
4,1083.24652709107
4,1212.28595339847
4,1003.12151530266
4,1092.39515759348
4,1246.72361471522
4,1019.05951812672
4,1111.49087590878
4,946.531080429774
4,1298.66899157485
4,1192.34414062868
4,1194.2783367078
4,1086.67358729449
4,1049.48780702888
4,1169.025619772
4,1062.45899060024
4,1159.41323147011
4,1199.14813859713
4,1247.79752844375
4,1123.83692125875
4,1239.13421362495
4,1265.99464178396
4,1198.03737751512
4,1054.76231275644
4,1015.58034167553
4,1015.8517814625
4,1264.38393860932
4,1169.09661131037
4,1126.36903049053
4,1123.04082914087
4,1061.33418884287
4,1104.48956099782
4,911.232459053852
4,1221.29246946093
4,1152.63956089682
4,972.832862867494
4,1109.2883111105
4,1168.22604156973
4,1055.62007892648
4,1066.92859849576
4,1058.63895324917
4,1156.05874079914
4,1227.3272147516
4,1144.64047899258
5,1194.11821250923
5,980.714760172717
5,1216.42741349209
5,1159.34388547551
5,994.019471796235
5,1230.55531576815
5,926.614368023707
5,1303.80981543923
5,1160.78466778472
5,1080.19433130607
5,1124.0506549478
5,1146.80659843077
5,1031.06201487325
5,1101.28936190611
5,1035.64124185285
5,1146.96042491508
5,1092.10621083716
5,1078.58321030496
5,1074.92239405325
5,1257.12591789819
5,1166.80398338637
5,1240.27952381059
5,1107.05471814139
5,1147.69758261769
5,1124.84731406145
5,1107.31402912796
5,1044.9820734352
5,1314.27779197832
5,1080.67002962178
5,1096.01599528551
5,934.717137483224
5,1190.14755725205
5,1212.87791873663
5,1115.634391402
5,1284.5596324934
5,1069.55281308912
5,1117.49416357515
5,1051.93082495869
5,1114.41911415347
5,1104.15192648943
5,938.64967899912
5,1251.2340413922
5,1025.84982150042
5,1139.12799614498
5,1101.22626067051
5,1236.85231495868
5,1118.97395902097
5,1077.79481137599
5,1213.51776533227
5,1116.97113681486
6,1112.71658953317
6,1102.25835929757
6,1245.60506375732
6,1024.70294348613
6,1096.72559941715
6,1243.78496002318
6,1209.53978799776
6,1130.0633406487
6,1069.78479543483
6,1061.41975016288
6,1194.2227225178
6,1264.67282303919
6,1124.62631589745
6,1136.37266339501
6,1250.73570099074
6,1073.08143545687
6,1077.09196032161
6,1219.98405191729
6,1056.0077201606
6,1061.01117107858
6,1215.65246806448
6,1155.68107275981
6,997.319640487421
6,1172.00513163241
6,1117.69868247977
6,1187.69717479385
6,1178.46408904719
6,1044.95393053013
6,1161.40543150311
6,1225.65234609951
6,1102.92691710543
6,1186.35737929339
6,1190.11483159933
6,1175.62934358439
6,1203.84116796503
6,1153.62310889293
6,1158.49837230892
6,1068.1584232321
6,1207.50732641714
6,1147.97900727721
6,1103.68543775278
6,1214.09477102265
6,1162.35982951735
6,953.484826318681
6,1133.79787591897
6,1205.04268208048
6,1068.75131690023
6,1209.80533982345
6,1120.80670893611
6,1108.66405524938
7,1050.57292911878
7,1253.85402106782
7,1114.06464643537
7,1096.54858160149
7,1100.98941235866
7,1028.46936670795
7,1279.01428903498
7,1196.6962363853
7,1094.29157572568
7,1089.23688242831
7,1268.64757322715
7,1118.6101258539
7,1207.40847158408
7,1173.35121398604
7,1160.87164521606
7,1070.62955612678
7,1099.38607166349
7,1089.07801733302
7,1127.9761108323
7,1086.489810883
7,1086.13087743852
7,1103.51170648468
7,1088.28108953633
7,1160.68377964792
7,1193.15422853636
7,1132.48746323001
7,1132.041061936
7,1115.83776801608
7,1210.52639423333
7,1213.14715594101
7,1145.93513303536
7,1118.76808402306
7,1003.22331470139
7,1160.58157937954
7,1162.71640754723
7,1119.81859183849
7,1097.17694189685
7,1089.11793547157
7,1142.8327267684
7,1133.03248795327
7,1216.80502144299
7,1061.94420338284
7,1107.89730372817
7,1105.35140766401
7,1242.61714886749
7,1124.10599336003
7,1101.74523266341
7,1242.48982102432
7,1208.27815925065
7,972.145538296998
8,1170.19920518815
8,979.419815025937
8,1047.22987100468
8,1012.01291364121
8,1169.54187968078
8,1016.66980533371
8,1091.93179857979
8,1150.64248855058
8,1100.17897569406
8,1084.27995533481
8,1274.75570632357
8,1122.28538707836
8,1158.74935501868
8,1016.85795048674
8,1186.66156847868
8,1100.53005891907
8,1183.47418003595
8,830.392385774832
8,1059.83797570142
8,1207.73762457867
8,977.016688661953
8,1201.11437358561
8,1045.2144665446
8,1163.943970316
8,1079.25962419038
8,1244.15038895526
8,1084.22081620579
8,1148.62244455344
8,1182.01437210266
8,1170.12907466422
8,1028.97108492302
8,1125.91241290546
8,1288.69678139572
8,1181.9425290936
8,1170.61657720816
8,1156.10939708539
8,1131.8636809307
8,1110.496141885
8,1102.5058326349
8,1146.84730655556
8,1052.97161219568
8,1142.81061114507
8,1220.33465836319
8,1028.80532291379
8,1187.67505065558
8,1047.63694117351
8,1178.50796235283
8,1118.99003181521
8,1062.40186952298
8,1111.39220197288
9,1253.81559214654
9,983.075257669399
9,1383.35055347452
9,1105.36068025651
9,1025.06560447981
9,1063.94126276152
9,1155.93872864616
9,1214.61085600015
9,1176.85094994714
9,1184.17432807885
9,1332.80546303274
9,1085.269892833
9,1168.4529980517
9,1079.96253627533
9,1179.14098758451
9,1061.57163040517
9,1137.36901280674
9,1113.43775276846
9,1063.55110037235
9,1118.222188204
9,1089.435623793
9,1124.73744709955
9,1254.50809339058
9,1099.91904656223
9,1084.73976988806
9,1209.04345206029
9,1007.12169162207
9,1135.4948832742
9,1119.8388838834
9,1001.87652145683
9,1196.10399924616
9,1358.85134543554
9,1214.73605416132
9,1068.00862249576
9,1028.78355575559
9,1117.95235051262
9,1076.93000243837
9,1136.60113689072
9,998.738586077828
9,1115.09184069957
9,1171.80416617027
9,997.02419055789
9,1211.98354161282
9,1074.05043238498
9,1190.02548017031
9,1088.19277936987
9,1051.16394472134
9,1075.62458008179
9,1120.1506228526
9,1158.42207959264
10,1112.19973626722
10,1010.07869422294
10,1115.97551703704
10,1031.49315215046
10,1110.61386794784
10,1282.16735723819
10,1061.03314430443
10,1071.37386336375
10,1247.98304097516
10,1104.53192479378
10,1227.93805139872
10,1161.34764138867
10,1150.59083449505
10,1350.67840382466
10,1216.25906061746
10,976.26590995888
10,1205.58713327137
10,932.840711177396
10,1167.01180496025
10,1240.93123577172
10,1212.43747238016
10,1000.32998029503
10,1160.31086761555
10,1046.38529978755
10,1017.6898282623
10,1095.09706423533
10,1234.40592683114
10,1096.50775882476
10,919.433657054329
10,1168.01377363995
10,1126.46184526969
10,1152.71368238606
10,1211.07062129141
10,1084.98974787301
10,980.105339644251
10,1109.27636543151
10,1099.57899879606
10,985.497779134949
10,1061.79302454287
10,1146.82390786973
10,1171.9315281395
10,1176.67177731466
10,1230.48280553335
10,1194.23818772239
10,1189.60726489914
10,1206.29224099077
10,1175.9682825081
10,1239.80535469001
10,1205.17261490282
10,1096.19547803533
11,987.846998874352
11,1129.69889334268
11,1145.87658903036
11,1128.01005136425
11,1153.10463986088
11,1251.82578401485
11,1145.6793930596
11,1079.70432256719
11,1102.32226391668
11,1043.72152279456
11,1313.82573810925
11,1168.78433862556
11,1013.51531304402
11,985.581382997792
11,1107.31323740518
11,1228.56134905462
11,983.133325584105
11,1041.58260348036
11,1146.54637297464
11,1192.68161979825
11,1014.12934889808
11,1049.44046206889
11,1102.28154350142
11,1167.85773952751
11,1215.30704182519
11,1307.42230104249
11,1142.37994341847
11,1055.19811005477
11,1181.47892394737
11,1083.70732587258
11,1159.59022803398
11,1112.50482891408
11,1276.70256244719
11,1030.57698632566
11,1191.81406541212
11,1217.34476130405
11,960.606240984688
11,1194.56382684039
11,1173.38770982593
11,1097.14815528795
11,1088.9312748444
11,1184.49400546632
11,1240.95577124005
11,1118.3196719433
11,1045.58114291877
11,1217.01178804774
11,1069.20120497288
11,1202.70301172057
11,1022.07899728584
11,1272.0253890241
12,1145.77874632714
12,1069.2373558427
12,1023.65579927509
12,1147.23518933649
12,875.712899856687
12,1021.09415468083
12,1044.92345065909
12,1102.34881035657
12,1129.8530918968
12,1282.49833645035
12,1080.27954450953
12,1092.48079938722
12,1057.12747719668
12,1143.73894330147
12,1194.72162291278
12,1169.63146637288
12,988.010140631685
12,1039.65886224487
12,1005.72199220733
12,1231.76399476448
12,1021.2450935341
12,1056.07478780579
12,1102.98575363333
12,1022.68784655858
12,1070.10354460715
12,1239.56780500037
12,1146.41219210919
12,1087.51544705802
12,1178.23763342509
12,1123.2142128497
12,1123.42098787523
12,1069.43713097986
12,1268.1200192121
12,1226.04006722408
12,1053.26034397324
12,1029.65584565913
12,986.471139285999
12,1184.261772848
12,1108.24026810414
12,1093.86508905366
12,983.212555905108
12,976.886459787633
12,1114.21002551002
12,988.416964756278
12,1073.03093844778
12,1166.52054785461
12,1134.24840866855
12,1238.85329111757
12,1234.92380289965
12,1175.3710534724
13,1084.56574800249
13,1217.95670044763
13,1128.94264429831
13,1089.20820976851
13,1179.50576614382
13,1038.89070793248
13,1224.4342687567
13,1063.78580761686
13,1124.17151108155
13,1151.00340198201
13,1000.65859362399
13,1110.46702509418
13,1127.69905513277
13,1132.73885247785
13,1149.2889949818
13,1278.34538897594
13,1062.31824885252
13,1130.84523893099
13,1031.95345471291
13,1197.42252318884
13,1194.64210068256
13,1085.9856573557
13,1078.79919455662
13,1144.50843034829
13,1231.58019441277
13,1082.22274950642
13,1124.52782534937
13,1084.33578163299
13,995.262596965047
13,1066.83718332978
13,1147.61075963565
13,1142.20252778317
13,1108.35839955795
13,1188.0962062264
13,1070.4733591885
13,1155.62147431209
13,1136.4741410507
13,1190.94331702871
13,1031.8791428459
